        0.01409126,  0.15446645, -0.04226681,  0.28320083,  0.03709603,
       -0.08476621,  0.1232462 ,  0.15113845, -0.21752154,  0.21770072,
        0.1997455 , -0.21018891,  0.29312964,  0.05198156, -0.1417587 ,
       -0.08366462,  0.01493844, -0.21529478, -0.05105872, -0.15316723,
        0.15237655,  0.2294108 , -0.00896226,  0.00439285, -0.07993864,
       -0.21884341,  0.15901332, -0.08400339, -0.2911645 ,  0.10630693,
       -0.0400483 ,  0.04393921,  0.11475635,  0.12095145,  0.14948376,
        0.17368932,  0.14112036,  0.04954662, -0.28891493, -0.01384201,
        0.01237235, -0.11468855, -0.20192815, -0.14428987, -0.11258719,
        0.14152918,  0.29911018, -0.23229381, -0.27736492, -0.01361537,
        0.10297231,  0.14585985, -0.28108836,  0.07476093, -0.25946426,
        0.03515614,  0.23780137, -0.19213784, -0.1543488 ,  0.18234267,
        0.21082671,  0.04276387,  0.25858241, -0.07250329, -0.17867417,
       -0.13669263,  0.26049521,  0.29802113, -0.18505789, -0.03251636,
        0.13642061,  0.23270951,  0.05702989,  0.00872635, -0.26635966,
       -0.14622056,  0.20583855,  0.11827174,  0.26761679,  0.03710596,
        0.02737359,  0.09951866, -0.2115214 , -0.16755388, -0.24773555,
        0.24221131,  0.2340276 ,  0.03754936,  0.26010183, -0.21596097,
       -0.27460209, -0.28915743, -0.1990088 , -0.05333117,  0.09331442,
       -0.03959811, -0.17794757,  0.20764161,  0.18780966, -0.24981848,
       -0.20870472, -0.0331678 ,  0.2951288 ,  0.07873133,  0.09748631,
        0.13843531,  0.13358738,  0.13370809, -0.02193412, -0.11655445,
        0.1019181 ,  0.04756714, -0.20292047,  0.04169641,  0.02690944,
       -0.21343938, -0.10005929,  0.13780173, -0.08290904,  0.02792017,
        0.19456335, -0.14470031, -0.16944145, -0.00776483, -0.15681078,
        0.20103462,  0.19264776, -0.05565963,  0.09338805, -0.11068402,
        0.03027265, -0.0658538 ,  0.14199034,  0.20161244,  0.17900418,
       -0.20966799, -0.02088852,  0.08084715, -0.0309021 ]
